img_path,text,family,source,split,preprocess_group,has_quad,can_parse_ccpd_geom,can_perspective,quad_source,bbox_source,quad_1x,quad_1y,quad_2x,quad_2y,quad_3x,quad_3y,quad_4x,quad_4y,ocr_crop_mode,ocr_resize_mode,ocr_resize_kernel,ocr_preproc,ocr_channel_order,ocr_quad_pad_ratio
scripts/special_gen/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0442935823755-89_89-176&399_559&534-567&519_199&535_197&405_565&389-0_0_6_33_10_24_27-57-60_emb_使391227.jpg,使391227,embassy,special_ccpd2019_base_cvreplace_v2__embassy,train,ccpd_board,1,0,1,pose_yolov8n_ccpd2019_base,pose_yolov8n_ccpd2019_base,195.3,409.1,563.5,391.5,562.6,516.7,196.9,533.7,obb_warp,letterbox,nn,none,bgr,0.0
scripts/special_gen/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0143318965517-90_89-331&631_574&711-552&707_336&717_338&636_554&626-10_10_8_2_33_30_30-202-21_emb_使457066.jpg,使457066,embassy,special_ccpd2019_base_cvreplace_v2__embassy,train,ccpd_board,1,0,1,pose_yolov8n_ccpd2019_base,pose_yolov8n_ccpd2019_base,335.6,634.6,555.3,627.7,555.1,704.4,335.5,712.1,obb_warp,letterbox,nn,none,bgr,0.0
scripts/special_gen/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0267456896552-90_88-238&494_552&587-547&586_231&574_239&475_555&487-0_0_26_33_18_33_32-94-42_emb_使647065.jpg,使647065,embassy,special_ccpd2019_base_cvreplace_v2__embassy,train,ccpd_board,1,0,1,pose_yolov8n_ccpd2019_base,pose_yolov8n_ccpd2019_base,237.3,472.3,552.3,485.5,546.7,590.2,233.7,576.6,obb_warp,letterbox,nn,none,bgr,0.0
scripts/special_gen/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0118031609195-90_85-192&482_408&560-416&559_189&556_182&480_409&483-0_0_27_33_0_32_29-147-33_emb_使805064.jpg,使805064,embassy,special_ccpd2019_base_cvreplace_v2__embassy,train,ccpd_board,1,0,1,pose_yolov8n_ccpd2019_base,pose_yolov8n_ccpd2019_base,179.7,478.8,408.0,485.6,416.0,559.7,188.8,555.7,obb_warp,letterbox,nn,none,bgr,0.0
scripts/special_gen/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0282375478927-90_90-272&487_566&592-554&583_279&595_284&488_559&476-0_0_5_25_29_29_28-115-37_emb_使345094.jpg,使345094,embassy,special_ccpd2019_base_cvreplace_v2__embassy,train,ccpd_board,1,0,1,pose_yolov8n_ccpd2019_base,pose_yolov8n_ccpd2019_base,284.7,488.6,559.3,476.1,555.0,583.5,279.8,592.8,obb_warp,letterbox,nn,none,bgr,0.0
scripts/special_gen/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0589990421455-96_65-166&431_583&575-577&586_173&538_143&423_547&471-0_0_10_3_24_31_27-152-112_emb_使414100.jpg,使414100,embassy,special_ccpd2019_base_cvreplace_v2__embassy,train,ccpd_board,1,0,1,pose_yolov8n_ccpd2019_base,pose_yolov8n_ccpd2019_base,139.4,424.5,544.6,476.0,577.7,585.7,178.6,538.6,obb_warp,letterbox,nn,none,bgr,0.0
scripts/special_gen/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0219300766283-87_90-163&474_419&580-423&564_153&581_146&488_416&471-0_0_27_27_32_10_30-179-19_emb_使113838.jpg,使113838,embassy,special_ccpd2019_base_cvreplace_v2__embassy,train,ccpd_board,1,0,1,pose_yolov8n_ccpd2019_base,pose_yolov8n_ccpd2019_base,149.6,490.3,416.4,472.6,422.0,565.0,156.2,580.2,obb_warp,letterbox,nn,none,bgr,0.0
scripts/special_gen/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0190517241379-87_85-72&337_315&422-321&405_77&421_65&340_309&324-0_2_5_29_24_27_27-110-61_emb_使987376.jpg,使987376,embassy,special_ccpd2019_base_cvreplace_v2__embassy,train,ccpd_board,1,0,1,pose_yolov8n_ccpd2019_base,pose_yolov8n_ccpd2019_base,63.3,340.7,307.6,324.4,321.1,406.6,77.9,421.8,obb_warp,letterbox,nn,none,bgr,0.0
scripts/special_gen/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0355914750958-89_90-169&416_539&533-548&514_190&527_194&427_552&414-19_1_25_29_26_30_23-63-43_emb_使298402.jpg,使298402,embassy,special_ccpd2019_base_cvreplace_v2__embassy,train,ccpd_board,1,0,1,pose_yolov8n_ccpd2019_base,pose_yolov8n_ccpd2019_base,197.1,426.9,547.7,415.0,541.9,513.4,196.0,524.9,obb_warp,letterbox,nn,none,bgr,0.0
scripts/special_gen/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0193965517241-83_109-329&441_522&543-510&512_337&540_359&468_532&440-0_0_0_0_24_32_29-71-23_emb_使699503.jpg,使699503,embassy,special_ccpd2019_base_cvreplace_v2__embassy,train,ccpd_board,1,0,1,pose_yolov8n_ccpd2019_base,pose_yolov8n_ccpd2019_base,355.5,468.6,529.7,438.8,512.6,509.8,336.9,539.1,obb_warp,letterbox,nn,none,bgr,0.0
scripts/special_gen/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0111446360153-90_91-315&454_523&517-519&523_303&519_310&445_526&449-0_0_33_33_0_33_30-130-35_emb_使578317.jpg,使578317,embassy,special_ccpd2019_base_cvreplace_v2__embassy,train,ccpd_board,1,0,1,pose_yolov8n_ccpd2019_base,pose_yolov8n_ccpd2019_base,309.1,444.9,524.7,448.2,519.6,521.0,304.4,519.4,obb_warp,letterbox,nn,none,bgr,0.0
scripts/special_gen/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0188074712643-96_72-252&465_467&567-462&560_254&530_249&459_457&489-0_0_19_24_30_32_2-117-45_emb_使766452.jpg,使766452,embassy,special_ccpd2019_base_cvreplace_v2__embassy,train,ccpd_board,1,0,1,pose_yolov8n_ccpd2019_base,pose_yolov8n_ccpd2019_base,247.6,458.3,455.7,488.5,462.5,560.9,254.5,531.1,obb_warp,letterbox,nn,none,bgr,0.0
scripts/special_gen/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0122126436781-88_92-259&578_462&644-463&641_260&650_260&575_463&566-0_0_1_32_30_27_30-61-16_emb_使959504.jpg,使959504,embassy,special_ccpd2019_base_cvreplace_v2__embassy,train,ccpd_board,1,0,1,pose_yolov8n_ccpd2019_base,pose_yolov8n_ccpd2019_base,258.6,575.4,461.2,565.9,462.5,641.9,259.6,649.5,obb_warp,letterbox,nn,none,bgr,0.0
scripts/special_gen/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/022959770115-91_89-187&502_491&586-494&597_185&586_188&488_497&499-0_0_16_22_33_24_26-80-50_emb_使850044.jpg,使850044,embassy,special_ccpd2019_base_cvreplace_v2__embassy,train,ccpd_board,1,0,1,pose_yolov8n_ccpd2019_base,pose_yolov8n_ccpd2019_base,186.5,492.5,494.4,499.9,492.2,594.4,187.3,585.2,obb_warp,letterbox,nn,none,bgr,0.0
scripts/special_gen/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0201903735633-93_80-232&441_454&547-463&542_234&516_218&435_447&461-0_0_15_27_24_29_26-166-44_emb_使171767.jpg,使171767,embassy,special_ccpd2019_base_cvreplace_v2__embassy,train,ccpd_board,1,0,1,pose_yolov8n_ccpd2019_base,pose_yolov8n_ccpd2019_base,213.9,435.8,442.8,460.2,462.2,540.1,233.4,518.0,obb_warp,letterbox,nn,none,bgr,0.0
scripts/special_gen/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0112691570881-90_88-279&512_492&579-484&582_273&583_275&511_486&510-0_0_10_26_26_33_4-25-15_emb_使402627.jpg,使402627,embassy,special_ccpd2019_base_cvreplace_v2__embassy,train,ccpd_board,1,0,1,pose_yolov8n_ccpd2019_base,pose_yolov8n_ccpd2019_base,272.5,510.9,482.0,510.0,480.1,580.4,271.2,582.1,obb_warp,letterbox,nn,none,bgr,0.0
scripts/special_gen/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0205363984674-89_79-191&467_467&560-474&551_211&555_183&471_446&467-0_0_25_17_33_27_32-115-41_emb_使486012.jpg,使486012,embassy,special_ccpd2019_base_cvreplace_v2__embassy,train,ccpd_board,1,0,1,pose_yolov8n_ccpd2019_base,pose_yolov8n_ccpd2019_base,180.5,473.3,447.1,467.7,471.6,551.7,207.7,556.9,obb_warp,letterbox,nn,none,bgr,0.0
scripts/special_gen/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0288014846743-90_86-292&536_599&640-601&638_303&642_307&535_605&531-0_0_25_26_8_31_31-120-27_emb_使441201.jpg,使441201,embassy,special_ccpd2019_base_cvreplace_v2__embassy,train,ccpd_board,1,0,1,pose_yolov8n_ccpd2019_base,pose_yolov8n_ccpd2019_base,304.6,535.6,601.9,529.3,599.7,637.4,303.0,642.2,obb_warp,letterbox,nn,none,bgr,0.0
scripts/special_gen/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/00950431034483-89_88-371&489_544&556-556&552_378&551_376&489_554&490-0_0_7_19_32_29_29-127-36_emb_使363168.jpg,使363168,embassy,special_ccpd2019_base_cvreplace_v2__embassy,train,ccpd_board,1,0,1,pose_yolov8n_ccpd2019_base,pose_yolov8n_ccpd2019_base,374.5,489.9,553.3,490.1,553.4,550.6,374.9,551.7,obb_warp,letterbox,nn,none,bgr,0.0
scripts/special_gen/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0184482758621-92_83-254&472_488&569-495&572_263&550_251&461_483&483-0_0_23_32_28_30_27-137-25_emb_使890928.jpg,使890928,embassy,special_ccpd2019_base_cvreplace_v2__embassy,train,ccpd_board,1,0,1,pose_yolov8n_ccpd2019_base,pose_yolov8n_ccpd2019_base,249.4,462.4,482.6,483.8,494.8,568.7,261.3,549.8,obb_warp,letterbox,nn,none,bgr,0.0
scripts/special_gen/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0165158045977-89_91-221&581_442&664-455&660_232&664_230&586_453&582-0_0_12_32_29_29_18-82-99_emb_使937937.jpg,使937937,embassy,special_ccpd2019_base_cvreplace_v2__embassy,train,ccpd_board,1,0,1,pose_yolov8n_ccpd2019_base,pose_yolov8n_ccpd2019_base,229.2,586.8,456.1,582.5,456.5,658.6,230.3,662.7,obb_warp,letterbox,nn,none,bgr,0.0
scripts/special_gen/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0122030651341-90_84-253&540_465&606-465&599_267&605_250&538_448&532-0_0_18_25_25_30_2-94-23_emb_使408852.jpg,使408852,embassy,special_ccpd2019_base_cvreplace_v2__embassy,train,ccpd_board,1,0,1,pose_yolov8n_ccpd2019_base,pose_yolov8n_ccpd2019_base,249.8,536.0,447.0,530.7,464.5,599.6,267.2,605.1,obb_warp,letterbox,nn,none,bgr,0.0
scripts/special_gen/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0289439655172-86_98-137&460_386&568-377&538_137&562_155&474_395&450-0_0_15_15_24_27_31-70-68_emb_使823368.jpg,使823368,embassy,special_ccpd2019_base_cvreplace_v2__embassy,train,ccpd_board,1,0,1,pose_yolov8n_ccpd2019_base,pose_yolov8n_ccpd2019_base,156.4,474.7,393.7,452.7,373.0,538.0,135.2,560.4,obb_warp,letterbox,nn,none,bgr,0.0
scripts/special_gen/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0186111111111-90_88-194&516_449&614-456&610_203&603_209&518_462&525-0_0_29_28_27_2_33-83-27_emb_使665343.jpg,使665343,embassy,special_ccpd2019_base_cvreplace_v2__embassy,train,ccpd_board,1,0,1,pose_yolov8n_ccpd2019_base,pose_yolov8n_ccpd2019_base,206.5,518.5,457.7,524.3,456.0,608.8,205.8,603.5,obb_warp,letterbox,nn,none,bgr,0.0
scripts/special_gen/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0258381226054-92_79-249&628_547&717-547&736_265&708_247&616_529&644-0_0_27_28_26_32_24-67-28_emb_使383999.jpg,使383999,embassy,special_ccpd2019_base_cvreplace_v2__embassy,train,ccpd_board,1,0,1,pose_yolov8n_ccpd2019_base,pose_yolov8n_ccpd2019_base,246.4,615.6,529.8,643.7,544.2,735.8,262.6,707.9,obb_warp,letterbox,nn,none,bgr,0.0
scripts/special_gen/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0252969348659-90_92-264&570_571&670-565&667_275&660_274&568_564&575-0_0_7_16_32_32_27-68-42_emb_使624682.jpg,使624682,embassy,special_ccpd2019_base_cvreplace_v2__embassy,train,ccpd_board,1,0,1,pose_yolov8n_ccpd2019_base,pose_yolov8n_ccpd2019_base,273.4,569.1,562.9,576.6,563.9,666.5,276.7,659.9,obb_warp,letterbox,nn,none,bgr,0.0
scripts/special_gen/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/00653735632184-92_87-316&446_460&497-459&504_320&496_324&446_463&454-0_0_30_30_5_26_33-120-12_emb_使374738.jpg,使374738,embassy,special_ccpd2019_base_cvreplace_v2__embassy,train,ccpd_board,1,0,1,pose_yolov8n_ccpd2019_base,pose_yolov8n_ccpd2019_base,323.1,445.2,462.9,453.3,458.0,504.0,317.5,496.3,obb_warp,letterbox,nn,none,bgr,0.0
scripts/special_gen/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0155411877395-90_82-150&467_386&557-406&552_165&547_143&470_384&475-0_0_20_33_3_29_29-96-47_emb_使784781.jpg,使784781,embassy,special_ccpd2019_base_cvreplace_v2__embassy,train,ccpd_board,1,0,1,pose_yolov8n_ccpd2019_base,pose_yolov8n_ccpd2019_base,141.7,469.0,382.4,474.5,405.3,551.0,166.6,544.8,obb_warp,letterbox,nn,none,bgr,0.0
scripts/special_gen/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/00977011494253-90_86-216&387_409&445-422&444_228&452_218&390_412&382-0_0_3_22_25_28_24-100-26_emb_使536053.jpg,使536053,embassy,special_ccpd2019_base_cvreplace_v2__embassy,train,ccpd_board,1,0,1,pose_yolov8n_ccpd2019_base,pose_yolov8n_ccpd2019_base,216.0,390.4,410.2,381.6,420.7,443.6,227.7,451.9,obb_warp,letterbox,nn,none,bgr,0.0
scripts/special_gen/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0248227969348-91_82-210&457_512&554-503&559_218&549_200&462_485&472-0_0_6_24_26_24_22-176-105_emb_使133069.jpg,使133069,embassy,special_ccpd2019_base_cvreplace_v2__embassy,train,ccpd_board,1,0,1,pose_yolov8n_ccpd2019_base,pose_yolov8n_ccpd2019_base,197.6,461.6,482.4,471.4,502.5,557.3,220.5,548.8,obb_warp,letterbox,nn,none,bgr,0.0
scripts/special_gen/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0506657088122-101_78-245&434_558&604-553&611_232&534_236&425_557&502-0_0_27_2_29_30_31-121-106_emb_使252514.jpg,使252514,embassy,special_ccpd2019_base_cvreplace_v2__embassy,train,ccpd_board,1,0,1,pose_yolov8n_ccpd2019_base,pose_yolov8n_ccpd2019_base,231.9,426.5,555.0,503.9,554.4,610.2,232.9,534.7,obb_warp,letterbox,nn,none,bgr,0.0
scripts/special_gen/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0161997126436-89_90-235&499_454&585-470&566_248&579_245&506_467&493-0_0_23_28_27_26_30-84-32_emb_使775571.jpg,使775571,embassy,special_ccpd2019_base_cvreplace_v2__embassy,train,ccpd_board,1,0,1,pose_yolov8n_ccpd2019_base,pose_yolov8n_ccpd2019_base,245.3,505.9,466.2,493.2,467.1,567.1,246.8,580.6,obb_warp,letterbox,nn,none,bgr,0.0
scripts/special_gen/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0121000957855-95_87-336&378_526&451-529&453_340&428_337&363_526&388-0_0_12_17_30_30_30-33-9_emb_使025490.jpg,使025490,embassy,special_ccpd2019_base_cvreplace_v2__embassy,train,ccpd_board,1,0,1,pose_yolov8n_ccpd2019_base,pose_yolov8n_ccpd2019_base,334.0,359.1,523.6,388.3,526.9,453.4,337.2,426.2,obb_warp,letterbox,nn,none,bgr,0.0
scripts/special_gen/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0236170977012-91_85-248&518_527&610-523&614_236&600_240&503_527&517-0_0_32_27_22_27_27-171-45_emb_使767446.jpg,使767446,embassy,special_ccpd2019_base_cvreplace_v2__embassy,train,ccpd_board,1,0,1,pose_yolov8n_ccpd2019_base,pose_yolov8n_ccpd2019_base,237.5,503.1,525.2,517.0,522.0,613.7,235.6,600.4,obb_warp,letterbox,nn,none,bgr,0.0
scripts/special_gen/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0138290229885-90_84-241&423_466&502-471&502_250&491_237&411_458&422-0_0_26_20_30_26_24-117-39_emb_使528242.jpg,使528242,embassy,special_ccpd2019_base_cvreplace_v2__embassy,train,ccpd_board,1,0,1,pose_yolov8n_ccpd2019_base,pose_yolov8n_ccpd2019_base,233.6,410.6,458.2,421.0,471.4,501.2,246.8,492.2,obb_warp,letterbox,nn,none,bgr,0.0
scripts/special_gen/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/03280651341-96_80-299&447_598&563-601&581_302&542_298&442_597&481-0_0_4_26_24_24_16-89-65_emb_使983648.jpg,使983648,embassy,special_ccpd2019_base_cvreplace_v2__embassy,train,ccpd_board,1,0,1,pose_yolov8n_ccpd2019_base,pose_yolov8n_ccpd2019_base,295.3,443.2,596.1,482.3,602.8,579.6,303.9,542.4,obb_warp,letterbox,nn,none,bgr,0.0
scripts/special_gen/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0286853448276-85_100-188&477_447&580-445&543_193&579_209&495_461&459-0_0_5_25_27_33_32-143-118_emb_使683881.jpg,使683881,embassy,special_ccpd2019_base_cvreplace_v2__embassy,train,ccpd_board,1,0,1,pose_yolov8n_ccpd2019_base,pose_yolov8n_ccpd2019_base,207.7,493.6,459.7,460.9,445.7,544.7,194.6,576.2,obb_warp,letterbox,nn,none,bgr,0.0
scripts/special_gen/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0202155172414-90_81-308&400_557&487-574&484_308&483_308&395_574&396-0_0_5_32_29_29_30-116-21_emb_使348623.jpg,使348623,embassy,special_ccpd2019_base_cvreplace_v2__embassy,train,ccpd_board,1,0,1,pose_yolov8n_ccpd2019_base,pose_yolov8n_ccpd2019_base,306.6,395.8,574.1,398.5,575.0,485.1,309.1,483.2,obb_warp,letterbox,nn,none,bgr,0.0
scripts/special_gen/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0157207854407-91_86-272&426_494&512-492&513_267&508_272&425_497&430-0_3_26_24_29_25_27-143-32_emb_使246815.jpg,使246815,embassy,special_ccpd2019_base_cvreplace_v2__embassy,train,ccpd_board,1,0,1,pose_yolov8n_ccpd2019_base,pose_yolov8n_ccpd2019_base,271.2,424.5,494.4,430.3,489.8,512.0,266.2,507.6,obb_warp,letterbox,nn,none,bgr,0.0
scripts/special_gen/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0291858237548-89_87-298&363_604&479-593&470_303&473_303&366_593&363-0_0_25_19_29_29_28-73-23_emb_使628189.jpg,使628189,embassy,special_ccpd2019_base_cvreplace_v2__embassy,train,ccpd_board,1,0,1,pose_yolov8n_ccpd2019_base,pose_yolov8n_ccpd2019_base,302.3,366.6,591.9,359.9,593.1,469.5,303.3,475.2,obb_warp,letterbox,nn,none,bgr,0.0
scripts/special_gen/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0186063218391-86_89-271&520_497&601-504&590_287&599_269&529_486&520-0_0_21_30_33_33_20-109-48_emb_使072708.jpg,使072708,embassy,special_ccpd2019_base_cvreplace_v2__embassy,train,ccpd_board,1,0,1,pose_yolov8n_ccpd2019_base,pose_yolov8n_ccpd2019_base,268.6,528.6,486.6,520.5,501.1,590.7,284.3,599.1,obb_warp,letterbox,nn,none,bgr,0.0
scripts/special_gen/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0111206896552-89_93-207&501_416&566-411&562_201&572_201&498_411&488-0_0_30_0_26_31_30-174-16_emb_使730900.jpg,使730900,embassy,special_ccpd2019_base_cvreplace_v2__embassy,train,ccpd_board,1,0,1,pose_yolov8n_ccpd2019_base,pose_yolov8n_ccpd2019_base,200.2,498.4,410.0,489.3,411.1,562.3,201.5,571.3,obb_warp,letterbox,nn,none,bgr,0.0
scripts/special_gen/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0270893199234-74_101-291&505_500&645-499&582_304&644_298&547_493&485-0_0_25_33_10_26_31-87-44_emb_使075147.jpg,使075147,embassy,special_ccpd2019_base_cvreplace_v2__embassy,train,ccpd_board,1,0,1,pose_yolov8n_ccpd2019_base,pose_yolov8n_ccpd2019_base,299.9,545.1,492.1,485.5,497.1,583.2,300.8,643.7,obb_warp,letterbox,nn,none,bgr,0.0
scripts/special_gen/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0241463122605-90_85-116&409_429&491-434&504_129&507_133&418_438&415-0_0_21_7_33_26_26-175-58_emb_使385346.jpg,使385346,embassy,special_ccpd2019_base_cvreplace_v2__embassy,train,ccpd_board,1,0,1,pose_yolov8n_ccpd2019_base,pose_yolov8n_ccpd2019_base,131.6,417.1,438.1,412.0,432.9,502.1,129.6,508.2,obb_warp,letterbox,nn,none,bgr,0.0
scripts/special_gen/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/021246408046-90_80-219&493_522&588-520&587_244&580_221&496_497&503-0_0_23_6_27_26_31-77-255_emb_使029973.jpg,使029973,embassy,special_ccpd2019_base_cvreplace_v2__embassy,train,ccpd_board,1,0,1,pose_yolov8n_ccpd2019_base,pose_yolov8n_ccpd2019_base,221.1,496.6,497.6,504.6,518.2,586.3,244.5,579.3,obb_warp,letterbox,nn,none,bgr,0.0
scripts/special_gen/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0195761494253-90_91-274&493_512&579-505&582_273&585_283&494_515&491-0_0_24_0_27_26_30-156-37_emb_使842741.jpg,使842741,embassy,special_ccpd2019_base_cvreplace_v2__embassy,train,ccpd_board,1,0,1,pose_yolov8n_ccpd2019_base,pose_yolov8n_ccpd2019_base,282.3,494.3,515.1,490.7,507.1,579.9,273.5,583.8,obb_warp,letterbox,nn,none,bgr,0.0
